row_id,comune,data_elezioni,check_category,check_name,severity,description,recommended_action
133,Aradeo,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
134,Arnesano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
135,Avetrana,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
136,Bagnolo del Salento,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
137,Biccari,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
138,Bovino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
139,Cagnano Varano,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
140,Cannole,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
141,Caprarica di Lecce,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
142,Carlantino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
143,Carmiano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
144,Carosino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
145,Carpignano Salentino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
146,Carpino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
147,Casalnuovo Monterotaro,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
148,Casalvecchio di Puglia,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
149,Castelluccio Val maggio re,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
150,Castelluccio dei Sauri,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
151,Castelnuovo della Daunia,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
152,Castri di Lecce,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
153,Castrignano de' Greci,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
154,Castrignano del Capo,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
155,Cavallino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
156,Celenza Valfortore,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
157,Celle San Vito,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
158,Chieuti,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
159,Collepasso,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
160,Corigliano d'Otranto,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
161,Crispiano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
162,Cutrofiano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
163,Deliceto,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
164,Disc,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
165,Erchie,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
166,Faeto,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
167,Fragagnano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
168,Gagliano del Capo,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
169,Giuggianello,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
170,Giurdignano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
171,Guagnano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
172,Ischitella,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
173,Isole Tremiti,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
174,Leporano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
175,Lequile,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
176,Lesina,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
177,Leverano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
178,Lizzanello,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
179,Martano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
180,Matino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
181,Melendugno,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
182,Melissano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
183,Melpignano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
184,Miggiano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
185,Minervino di Lecce,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
186,Monteiasi,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
187,Monteleone di Puglia,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
188,Montemesola,30/11/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
189,Monteparano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
190,Monteroni di Lecce,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
191,Montesano Salentino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
192,Morciano di Leuca,26/10/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
193,Motta Montecorvino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
194,Muro Leccese,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
195,Neviano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
196,Nociglia,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
197,Novoli,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
198,Orsara di Puglia,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
199,Ortelle,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
200,Otranto,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
201,Palagianello,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
202,Palagiano,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
203,Palmariggi,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
204,Panni,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
205,Parabita,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
206,Patu,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
207,Peschici,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
208,Pietramontecorvino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
209,Poggiardo,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
210,Poggio Imperiale,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
211,Pulsano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
212,Rignano Garganico,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
213,Roccaforzata,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
214,Rocchetta Sant'Antonio,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
215,Rodi Garganico,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
216,Roseto Valfortore,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
217,Ruffano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
218,Salice Salentino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
219,Salve,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
220,Sammichele di Bari,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
221,San Cesario di Lecce,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
222,San Donaci,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
223,San Donato di Lecce,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
224,San Giorgio Ionico,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
225,San Marco la Catola,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
226,San Marzano di San Giuseppe,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
227,San Michele Salentino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
228,San Pancrazio Salentino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
229,San Paolo di Civitate,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
230,San Pietro in Lama,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
231,Sanarica,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
232,Sannicola,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
233,Sant'Agata di Puglia,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
234,Santa Cesarea Terme,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
235,Scorrano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
236,Secli,26/10/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
237,Serracapriola,23/05/1954,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
238,Sogliano Cavour,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
239,Solato,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
240,Specchia,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
241,Spongano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
242,Sternatia,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
243,Stornara,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
244,Stornarella,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
245,Supersano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
246,Surbo,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
247,Taurisano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
248,Taviano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
249,Tiggiano,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
250,Torch iarolo,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
251,Torre Santa Susanna,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
252,Tuglie,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
253,Ugento,26/10/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
254,Uggiano la Chiesa,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
255,Vernole,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
256,Vico del Gargano,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
257,Villa Castelli,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
258,Volturara Appula,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
259,Volturino,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
260,Zollino,10/06/1951,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
261,Carciano,25/05/1952,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
262,Brindisi,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
263,Foggia,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
264,Taranto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
265,Alberobello,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
266,Alberona,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
267,Alessano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
268,Alezio,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
269,Alliste,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
270,Andrano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
271,Aradeo,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
272,Arnesano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
273,Avetrana,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
274,Bagnolo Del Salento,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
275,Bitetto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
276,Bitritto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
277,Calimera,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
278,Cannole,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
279,Caprarica Di Lecce,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
280,Capurso,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
281,Carmiano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
282,Carosino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
283,Carpignano Salentino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
284,Cassano Delle Murge,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
285,Castri Di Lecce,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
286,Castrignano De' Greci,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
287,Castrignano Del Capo,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
288,Cavallino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
289,Cellamare,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
290,Chieuti,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
291,Collepasso,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
292,Corigliano D'Otranto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
293,Crispiano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
294,Cutrofiano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
295,Deliceto,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
296,Erchie,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
297,Fragagnano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
298,Gagliano Del Capo,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
299,Giuggianello,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
300,Giurdignano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
301,Guagnano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
302,Ischitella,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
303,Isole Tremiti,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
304,Leporano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
305,Lequile,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
306,Leverano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
307,Lizzanello,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
308,Martano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
309,Martignano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
310,Matino,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
311,Mattinata,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
312,Melendugno,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
313,Melissano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
314,Melpignano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
315,Miggiano,27/05/1956,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
